FECHA,PLU,DETALLE,VENTA
13/02/2025,7790895647642,agua sin gas,1000.0
13/02/2025,7790895647659,agua sin gas,1400.0
23/02/2025,7790895647666,agua sin gas,1900.0
13/02/2025,7790895648380,agua sin gas,2100.0
13/02/2025,7790895648427,durazno1l,2700.0
29/04/2025,7790895648441,naranja tentacion,2700.0
13/02/2025,7790895648816,agua sin gas,1000.0
13/02/2025,7790895649301,naranja,1100.0
01/11/2024,7790895649370,agua bidon 6L,2900.0
13/02/2025,7790895649387,zero Y3000 lata,1800.0
13/03/2025,7790895649561,anana mandarina,2500.0
13/03/2025,7790895649578,frutilla mango 995ml,2500.0
29/04/2025,7790900046101,doble cierre 27x28cm 5U grande,4500.0
29/04/2025,7790900046118,doble cierre 18X20cm 8U median,4500.0
03/10/2024,7790907000014,pan dulce con frutas 400g,2300.0
03/10/2024,7790907000717,pan dulce con chip 400g,2500.0
06/08/2024,7790925000010,secador goma negra 40cm,2200.0
06/08/2024,7790925000034,secador goma roja 40cm,2400.0
08/05/2025,7790925000096,sopapa negra,1900.0
06/08/2024,7790925000102,secador goma negra 30cm,2000.0
06/08/2024,7790925000133,secador n50 goma negra,2800.0
06/08/2024,7790925000188,SECADOR ROJO N.50 1U,2900.0
05/01/2025,7790925000195,secador goma roja 30cm,2300.0
06/08/2024,7790925012129,sopapon de goma negra,2100.0
29/04/2025,7790936000016,sal gruesa 1kg,1100.0
01/04/2025,7790936000030,sal fina 500g,600.0
26/03/2025,7790940000026,algodon 140g,1700.0
24/08/2024,7790940000071,panales G10,5500.0
24/08/2024,7790940000095,panales EG10,5900.0
27/05/2024,7790940216151,toalla normal c.ala s.perf.8u,850.0
10/03/2025,7790940216205,toalla tanga con ala 8u,1000.0
24/08/2024,7790940216236,toalla ultrafina c.ala 8u,1100.0
24/08/2024,7790940216243,toalla nocturna 8und.,1300.0
15/01/2025,7790940233240,anatomico rosa sin perfume 20u,900.0
07/04/2025,7790940233257,protec.anatomi.sin perfume 40U,1800.0
15/01/2025,7790940233264,anat.verde con perfume 20u,900.0
24/08/2024,7790940410177,panales XXG10,6800.0
29/04/2025,7790940515025,protectores mamarios 12u,3000.0
26/04/2025,7790945004890,malbec 750ml,4300.0
12/09/2024,7790945005187,vino malbec 750ml,5000.0
02/03/2025,7790945006160,cabernet sauvignon 750ml,3400.0
13/07/2024,7790947009909,palitos de surimi cong.250g,6000.0
27/04/2025,7790950000160,apertivo americano,6900.0
27/04/2025,7790950000191,apertivo americano,4300.0
18/04/2025,7790950131918,con vodka +limon,3300.0
07/03/2025,7790950133318,serrano 1.35L,1900.0
18/04/2025,7790950133691,mojito,3300.0
18/04/2025,7790950134100,con limon +vodka,3300.0
27/02/2025,7790950134810,vermouth rosso 1LT,7500.0
18/04/2025,7790950134896,con pomelo +vodka,3300.0
27/04/2025,7790950138870,apertivo americano,7800.0
08/10/2024,7790950140859,pomelo +vodka,1500.0
11/04/2025,7790950142921,americano+limalimon 473ml,2100.0
11/04/2025,7790950144826,vodka spritz hibiscus,3200.0
25/03/2025,7790950202816,con limon 473ml lata,1800.0
25/03/2025,7790950202823,con vodka 473ml lata,1800.0
02/04/2025,7790957000545,alfajo chocolate 155g tubo,2500.0
19/03/2025,7790957000651,bizcochitos 400g,1700.0
26/02/2025,7790957000668,bizcochitos 200g,850.0
29/04/2025,7790971000163,mousse chocolate 100g,2100.0
25/06/2024,7790971000170,bizcochuelo vainilla 540g,1500.0
22/06/2024,7790971000187,bizcochuelo naranja 540g,1600.0
29/04/2025,7790971000194,bizcochuelo chocolate 540g,2700.0
29/04/2025,7790971000491,gelatina light frutilla 25g,900.0
29/04/2025,7790971000620,brownie 425g,2800.0
29/04/2025,7790971001801,gelatina sin sabor 42g,1700.0
30/04/2025,7790971001832,gelatina light durazno25g,900.0
30/04/2025,7790971001924,flan light vainilla 16g,700.0
30/04/2025,7790971001931,flan vainilla 60g,600.0
29/04/2025,7790971001948,flan dulce de leche 60g,750.0
12/09/2024,7790971002136,mousse limon 100g,1800.0
30/04/2025,7790971002150,gelatina cereza 50g,850.0
30/04/2025,7790971002181,gelatina manzana 40g,850.0
29/04/2025,7790971002211,gelatina light cereza 25g,900.0
29/04/2025,7790971002228,mosse dulce de leche 100g,2100.0
30/04/2025,7790971002266,torta chips 500g,2700.0
29/04/2025,7790971002327,gelatina frutilla 40g,850.0
30/04/2025,7790971002334,gelatina durazno 40g,850.0
30/04/2025,7790971002341,gelatina manzana 40g,850.0
30/04/2025,7790971002358,gelatina anana 40g,850.0
29/04/2025,7790971002365,gelatina cereza 40g,850.0
29/04/2025,7790971002372,gelatina frambuesa 40g,900.0
12/09/2024,7790971002396,postre dulce de leche 120g,600.0
29/04/2025,7790971002402,postre chocolate 90g,1100.0
29/04/2025,7790971002419,postre vainilla 90g,500.0
29/04/2025,7790971002426,flan chocolate 60g,1200.0
24/04/2025,7790975017495,cabernet sauvignon 750ml,6500.0
07/05/2025,7790975017518,malbec 750ml,6500.0
24/04/2025,7790975198613,extra brut 750ml,16900.0
24/04/2025,7790975198675,aperitif orange bitter 750ml,16900.0
24/04/2025,7790975198934,extra brut 187ml,5500.0
24/04/2025,7790975198958,rose 187ml,5500.0
24/04/2025,7790975204062,malbec 750ml,6500.0
29/06/2024,7790981000016,pure de papa 125g,1700.0
01/08/2024,7790984004516,roble malbec 750ml,2400.0
24/04/2025,7790990000786,jabon tocador balance,1000.0
24/04/2025,7790990000793,jabon tocador reconexion,1000.0
24/04/2025,7790990000823,jabon tocador humectacion,1000.0
24/04/2025,7790990000830,jabon tocador frescura,1000.0
24/04/2025,7790990000847,jabon tocador energia,1000.0
24/04/2025,7790990000854,jabon tocador relajacion,1000.0
09/05/2025,7790990000861,jabon de tocador humectacion,3000.0
09/05/2025,7790990000878,jabon tocador frescura,3000.0
09/05/2025,7790990000885,jabon tocador relajacion,3000.0
09/05/2025,7790990000892,jabon de tocador energia,3000.0
29/06/2024,7790990000908,jabon de tocador nutricion,2700.0
12/07/2024,7790990000915,jabon de tocador radiante,2700.0
15/03/2025,7790990001066,jabon liquido blue power,8500.0
15/03/2025,7790990001073,jabon liquido plus azul,8500.0
21/03/2025,7790990001097,jabon liquido lavarropas,2300.0
15/03/2025,7790990001158,jabon en polvo mano,1200.0
15/03/2025,7790990001165,jabon polvo lavando  mano,2300.0
15/03/2025,7790990001172,jabon en polvo lavar en mano,8000.0
15/03/2025,7790990001196,jabon en polvo matic,1200.0
15/03/2025,7790990001226,jabon en polvo MATIC,8000.0
13/07/2024,7790990001509,diluir 500ml,5000.0
15/03/2025,7790990001646,jabon polvo matic,2300.0
21/03/2025,7790990001844,liquido lavarropa quitamanchas,2300.0
15/03/2025,7790990001851,jabon liquido evolution quitam,8500.0
07/09/2024,7790990001868,jabon liquid quita. 800ml,2700.0
21/03/2025,7790990001875,jabon liquido escudo protector,2300.0
15/03/2025,7790990001882,jabon liquido evoltion,8500.0
15/03/2025,7790990001899,jabon en polvo quitamanchas,1200.0
15/03/2025,7790990001905,jabon polvo quitamancha,2300.0
15/03/2025,7790990001912,jabon en polvo quitamanchas ma,8000.0
15/03/2025,7790990001929,jabon polvo evolution,1200.0
13/03/2025,7790990002124,jabon liquido blue power botel,2700.0
30/07/2024,7790990002131,jabon liquido lavarropas y man,2700.0
21/03/2025,7790990002162,jabon liquido lavarropa,2300.0
15/03/2025,7790990002186,jabon liquido PLUS,8500.0
15/03/2025,7790990002193,jabon liquido blue power,8500.0
